sequence_index,database_id,identity_name,record_type,structure_marker,record_offset,name_offset,name_length,confidence_score
9031,5240288,"Ramos",3,189,0x006167D4,0x006167D8,5,100
9032,308379,"Ricardo Oliveira",3,189,0x006167F3,0x006167F7,16,100
9035,3301442,"Arnaldo",3,189,0x00616872,0x00616876,7,100
9037,3301438,"Eraldo",3,189,0x006168B6,0x006168BA,6,100
9038,317416,"Renê",3,189,0x006168D7,0x006168DB,4,100
9045,315422,"Baltazar",3,189,0x006169C0,0x006169C4,8,100
9046,307210,"Roberto Carlos",3,189,0x006169E5,0x006169E9,14,100
9047,307196,"Brasília",3,189,0x00616A16,0x00616A1A,8,100
9048,307182,"Williams",3,189,0x00616A3B,0x00616A3F,8,100
9049,3301146,"Moura",3,189,0x00616A60,0x00616A64,5,100
9050,3301131,"Rinaldo",3,189,0x00616A7F,0x00616A83,7,100
9051,3301081,"Müller",3,189,0x00616AA2,0x00616AA6,6,100
9052,3301048,"Tim",3,189,0x00616AC3,0x00616AC7,3,100
9055,306991,"Costa",3,189,0x00616B32,0x00616B36,5,100
9057,306978,"João Francisco",3,189,0x00616B78,0x00616B7C,14,100
9060,2001435,"Silvano",3,189,0x00616BED,0x00616BF1,7,100
9061,3300943,"Macedo",3,189,0x00616C10,0x00616C14,6,100
9064,306786,"Tiquinho",3,189,0x00616C79,0x00616C7D,8,100
9066,150116,"Maurílio",3,189,0x00616CBB,0x00616CBF,8,100
9070,312109,"Castro",3,189,0x00616D43,0x00616D47,6,100
9073,315996,"Almeida",3,189,0x00616DB0,0x00616DB4,7,100
9075,306496,"Miranda",3,189,0x00616DF4,0x00616DF8,7,100
9078,305147,"Rubinho",3,189,0x00616E5F,0x00616E63,7,100
9080,315501,"Rodrigo Silva",3,189,0x00616E9F,0x00616EA3,13,100
9082,302269,"Quinho",3,189,0x00616EEB,0x00616EEF,6,100
9086,306456,"Wender",3,189,0x00616F79,0x00616F7D,6,100
9087,302359,"Leco",3,189,0x00616F9A,0x00616F9E,4,100
9089,306415,"Zé Eduardo",3,189,0x00616FD8,0x00616FDC,10,100
9090,312037,"Pintinho",3,189,0x00617001,0x00617005,8,100
9092,5632250,"Silvan",3,189,0x00617043,0x00617047,6,100
9095,316960,"Filho",3,189,0x006170A2,0x006170A6,5,100
9098,316938,"Aguinaldo",3,189,0x0061710B,0x0061710F,9,100
9101,303739,"Vaguinho",3,189,0x00617176,0x0061717A,8,100
9103,781251,"Fuscão",3,189,0x006171BA,0x006171BE,6,100
9104,303898,"Peninha",3,189,0x006171DB,0x006171DF,7,100
9105,315535,"Luís Cláudio",3,189,0x006171FE,0x00617202,12,100
9106,303963,"Marcelo Cruz",3,189,0x0061722B,0x0061722F,12,100
9107,304867,"Marcelo Carioca",3,189,0x00617258,0x0061725C,15,100
9108,311552,"Élcio",3,189,0x0061728B,0x0061728F,5,100
9110,746374,"Peter",3,189,0x006172C7,0x006172CB,5,100
9111,304866,"Osvaldo",3,189,0x006172E6,0x006172EA,7,100
9112,4100824,"King",3,189,0x00617309,0x0061730D,4,100
9115,304161,"Waldir",3,189,0x0061736E,0x00617372,6,100
9116,320266,"Jacaré",3,189,0x0061738F,0x00617393,6,100
9117,320280,"Macaé",3,189,0x006173B0,0x006173B4,5,100
9120,315788,"Naná",3,189,0x00617411,0x00617415,4,100
9121,304190,"Didi",3,189,0x0061742E,0x00617432,4,100
9122,320328,"Marcelo Souza",3,189,0x0061744B,0x0061744F,13,100
9123,311602,"Marcelino",3,189,0x0061747A,0x0061747E,9,100
9125,320471,"Amoroso",3,189,0x006174CA,0x006174CE,7,100
9126,315735,"Veloso",3,189,0x006174ED,0x006174F1,6,100
9127,320610,"Fininho",3,189,0x0061750E,0x00617512,7,100
9128,315728,"Pires",3,189,0x00617531,0x00617535,5,100
9129,315705,"Fábio Leite",3,189,0x00617550,0x00617554,11,100
9130,304808,"Dílson",3,189,0x0061757B,0x0061757F,6,100
9131,311632,"Marcelão",3,189,0x0061759C,0x006175A0,8,100
9132,728315,"Valença",3,189,0x006175C1,0x006175C5,7,100
9133,320862,"Zé Antônio",3,189,0x006175E4,0x006175E8,10,100
9134,320882,"Pretinho",3,189,0x0061760D,0x00617611,8,100
9135,320945,"Testa",3,189,0x00617632,0x00617636,5,100
9136,311687,"Pierre",3,189,0x00617651,0x00617655,6,100
9138,726624,"Djalma",3,189,0x00617695,0x00617699,6,100
9140,304756,"Érlon",3,189,0x006176D1,0x006176D5,5,100
9141,304673,"Alex Santana",3,189,0x006176F0,0x006176F4,12,100
9142,321225,"Digão",3,189,0x0061771D,0x00617721,5,100
9144,477862,"Cassiano",3,189,0x0061776B,0x0061776F,8,100
9145,519548,"Machado",3,189,0x00617790,0x00617794,7,100
9146,304703,"Márcio Rossini",2,189,0x006177B3,0x006177B7,14,100
9147,470813,"da Silva",2,189,0x006177E4,0x006177E8,8,100
9148,304742,"Alaor",2,189,0x00617809,0x0061780D,5,100
9149,304693,"Dimas",2,189,0x00617828,0x0061782C,5,100
9150,304688,"Erly",2,189,0x00617847,0x0061784B,4,100
9151,315635,"Santiago",2,189,0x00617864,0x00617868,8,100
9152,311734,"Sandro Luís",2,189,0x00617889,0x0061788D,11,100
9158,321093,"Ernesto Paulo",2,189,0x00617975,0x00617979,13,100
9159,304757,"Jerri",2,189,0x006179A4,0x006179A8,5,100
9160,315639,"Nilberto",2,189,0x006179C3,0x006179C7,8,100
9161,311712,"Analdo",2,189,0x006179E8,0x006179EC,6,100
9163,304665,"Celsinho",2,189,0x00617A28,0x00617A2C,8,100
9164,321025,"César Baiano",2,189,0x00617A4D,0x00617A51,12,100
9165,320996,"André Alves",2,189,0x00617A7A,0x00617A7E,11,100
9166,315663,"Cleitinho",2,189,0x00617AA5,0x00617AA9,9,100
9167,727150,"Glaedson",2,189,0x00617ACC,0x00617AD0,8,100
9168,727363,"Webber",2,189,0x00617AF1,0x00617AF5,6,100
9169,304764,"Valdecir",2,189,0x00617B12,0x00617B16,8,100
9170,304632,"Odirlei",2,189,0x00617B37,0x00617B3B,7,100
9173,7740579,"Carlos Renato",2,189,0x00617BAC,0x00617BB0,13,100
9174,320896,"Alyson",2,189,0x00617BDB,0x00617BDF,6,100
9178,311658,"Lalo",2,189,0x00617C61,0x00617C65,4,100
9179,304773,"Fábio Gomes",2,189,0x00617C7E,0x00617C82,11,100
9180,315682,"Marcelo Telão",2,189,0x00617CA9,0x00617CAD,13,100
9182,320818,"Carrara",2,189,0x00617CFD,0x00617D01,7,100
9183,320816,"Cabeça",2,189,0x00617D20,0x00617D24,6,100
9186,320799,"Cortez",2,189,0x00617D83,0x00617D87,6,100
9187,728400,"Aldemir",2,189,0x00617DA4,0x00617DA8,7,100
9188,304579,"Vanderley",2,189,0x00617DC7,0x00617DCB,9,100
9189,311630,"André Martins",2,189,0x00617DEE,0x00617DF2,13,100
9190,733837,"Délson",2,189,0x00617E1D,0x00617E21,6,100
9191,320792,"Toinho",2,189,0x00617E3E,0x00617E42,6,100
9192,304812,"Neno",2,189,0x00617E5F,0x00617E63,4,100
9196,320499,"Rafael Gaúcho",2,189,0x00617EE7,0x00617EEB,13,100
9198,304527,"Alexandre Silva",2,189,0x00617F3B,0x00617F3F,15,100
9200,7741586,"Luciano Carioca",2,189,0x00617F8B,0x00617F8F,15,100
9201,735633,"Wesnalton",2,189,0x00617FBE,0x00617FC2,9,100
9203,311905,"Baggio",2,189,0x00618004,0x00618008,6,100
9204,304375,"Wilson Mineiro",2,189,0x00618025,0x00618029,14,100
9205,315762,"Abílio",2,189,0x00618056,0x0061805A,6,100
9210,304846,"Vagnão",2,189,0x0061811D,0x00618121,6,100
9211,5663030,"Ruy",2,189,0x0061813E,0x00618142,3,100
9212,320301,"Ênio",2,189,0x00618159,0x0061815D,4,100
9213,5660338,"Valtencir",2,189,0x00618176,0x0061817A,9,100
9217,315791,"Chagas",2,189,0x006181FA,0x006181FE,6,100
9219,5779957,"Gefferson",2,189,0x0061823A,0x0061823E,9,100
9220,743368,"Gravatá",2,189,0x00618261,0x00618265,7,100
9221,320246,"Baianinho",2,189,0x00618284,0x00618288,9,100
9224,304151,"Leandro Silva",2,189,0x006182EB,0x006182EF,13,100
9227,315794,"Adalto",2,189,0x00618360,0x00618364,6,100
9230,304150,"Luisão",2,189,0x006183C9,0x006183CD,6,100
9231,319730,"Bibi",2,189,0x006183EA,0x006183EE,4,100
9233,304864,"Dutra",2,189,0x00618430,0x00618434,5,100
9234,319694,"Jérson",2,189,0x0061844F,0x00618453,6,100
9237,746481,"Marcos Mendes",2,189,0x006184D2,0x006184D6,13,100
9239,304125,"Cuca",2,189,0x00618526,0x0061852A,4,100
9240,775228,"Mário Augusto",2,189,0x00618543,0x00618547,13,100
9244,306082,"Agamenon",2,189,0x006185DB,0x006185DF,8,100
9246,303891,"Valtinho",2,189,0x00618621,0x00618625,8,100
9247,311993,"Christiano",2,189,0x00618646,0x0061864A,10,100
9248,316934,"Sarará",2,189,0x0061866F,0x00618673,6,100
9249,315529,"Micão",2,189,0x00618690,0x00618694,5,100
9250,8874566,"Leandrão",2,189,0x006186AF,0x006186B3,8,100
9251,303556,"Gavião",2,189,0x006186D4,0x006186D8,6,100
9252,312002,"Marcelo Pires",2,189,0x006186F5,0x006186F9,13,100
9253,303360,"Élvis",2,189,0x00618724,0x00618728,5,100
9254,306216,"Cabinho",2,189,0x00618743,0x00618747,7,100
9255,306251,"Dudé",2,189,0x00618766,0x0061876A,4,100
9257,306278,"Jânio",2,189,0x006187AE,0x006187B2,5,100
9258,312006,"Andinho",2,189,0x006187CD,0x006187D1,7,100
9259,303113,"Dorival",2,189,0x006187F0,0x006187F4,7,100
9260,304984,"Deílton",2,189,0x00618813,0x00618817,7,100
9264,316968,"Sérgio Luís",2,189,0x006188A9,0x006188AD,11,100
9266,305029,"Léo de Deus",2,189,0x006188F3,0x006188F7,11,100
9267,315927,"Waguinho",2,189,0x0061891E,0x00618922,8,100
9268,312036,"Adalberto",2,189,0x00618943,0x00618947,9,100
9272,5630609,"Joseph",2,189,0x006189D7,0x006189DB,6,100
9273,302468,"Leandro Alves",2,189,0x006189F8,0x006189FC,13,100
9274,317002,"Clebinho",2,189,0x00618A27,0x00618A2B,8,100
9275,305054,"Pedro Luiz",2,189,0x00618A4C,0x00618A50,10,100
9276,306427,"Júlio Alves",2,189,0x00618A75,0x00618A79,11,100
9277,305055,"Inca",2,189,0x00618AA0,0x00618AA4,4,100
9278,302294,"Marcos Baiano",2,189,0x00618ABD,0x00618AC1,13,100
9279,306451,"Leílson",2,189,0x00618AEC,0x00618AF0,7,100
9280,317010,"Nogueira",2,189,0x00618B0F,0x00618B13,8,100
9284,857560,"Caniggia",2,189,0x00618B95,0x00618B99,8,100
9285,305077,"Café",2,189,0x00618BBA,0x00618BBE,4,100
9287,902259,"Lobão",2,189,0x00618BF6,0x00618BFA,5,100
9288,302268,"Totinga",2,189,0x00618C15,0x00618C19,7,100
9289,305115,"André Ramos",2,189,0x00618C38,0x00618C3C,11,100
9294,306495,"Joarez",2,189,0x00618CF9,0x00618CFD,6,100
9295,312096,"Félix",2,189,0x00618D1A,0x00618D1E,5,100
9296,302259,"Eliomar",2,189,0x00618D39,0x00618D3D,7,100
9297,306551,"Sobrinho",2,189,0x00618D5C,0x00618D60,8,100
9301,306561,"Miltinho",2,189,0x00618DF4,0x00618DF8,8,100
9302,302243,"Marcos Toloco",2,189,0x00618E19,0x00618E1D,13,100
9305,8835238,"Toledo",2,189,0x00618E9E,0x00618EA2,6,100
9307,306594,"Vadinho",2,189,0x00618EE6,0x00618EEA,7,100
9308,301947,"Luís Antônio",2,189,0x00618F09,0x00618F0D,12,100
9310,316006,"Luiz Müller",2,189,0x00618F59,0x00618F5D,11,100
9312,317112,"Deley",2,189,0x00618FA7,0x00618FAB,5,100
9313,315466,"Fábio Araújo",2,189,0x00618FC6,0x00618FCA,12,100
9315,3300859,"José Everaldo",2,189,0x00619028,0x0061902C,13,100
9316,306653,"Botão",2,189,0x00619057,0x0061905B,5,100
9317,306660,"Lenildo",2,189,0x00619076,0x0061907A,7,100
9318,316023,"Fábio Henrique",2,189,0x00619099,0x0061909D,14,100
9322,306707,"Jaílton",2,189,0x00619141,0x00619145,7,100
9323,306718,"Alex Mineiro",2,189,0x00619164,0x00619168,12,100
9325,317165,"Ronaldão",2,189,0x006191B4,0x006191B8,8,100
9326,317166,"José",2,189,0x006191D9,0x006191DD,4,100
9327,3300867,"Pardal",2,189,0x006191F6,0x006191FA,6,100
9328,143576,"Japa",2,189,0x00619217,0x0061921B,4,100
9331,142358,"Anderson Luiz",2,189,0x00619276,0x0061927A,13,100
9332,140636,"Eusébio",2,189,0x006192A5,0x006192A9,7,100
9333,3300905,"Válbson",2,189,0x006192C8,0x006192CC,7,100
9334,312116,"Ricardo Alves",2,189,0x006192EB,0x006192EF,13,100
9335,315459,"Maradona",2,189,0x0061931A,0x0061931E,8,100
9336,3300911,"Xuxa",2,189,0x0061933F,0x00619343,4,100
9338,306865,"Gino",2,189,0x00619377,0x0061937B,4,100
9340,8835216,"Luís Paulo",2,189,0x006193AF,0x006193B3,10,100
9341,317223,"Moreira",2,189,0x006193D8,0x006193DC,7,100
9343,107479,"Marco",2,189,0x0061941C,0x00619420,5,100
9345,3300966,"Boiadeiro",2,189,0x0061945E,0x00619462,9,100
9350,305222,"Eduardo Silva",2,189,0x0061951B,0x0061951F,13,100
9351,307001,"Paulo Matos",2,189,0x0061954A,0x0061954E,11,100
9352,312146,"Puma",2,189,0x00619575,0x00619579,4,100
9355,2001521,"Josa",2,189,0x006195D4,0x006195D8,4,100
9357,307071,"Eufrásio",2,189,0x0061961A,0x0061961E,8,100
9358,305231,"Flávio Mendes",2,189,0x0061963F,0x00619643,13,100
9360,316115,"Alexandre Baby",2,189,0x00619691,0x00619695,14,100
9362,3301067,"Paulinho Santarém",2,189,0x006196DF,0x006196E3,17,100
9363,2001549,"Willians",2,189,0x00619716,0x0061971A,8,100
9365,315437,"Januário",2,189,0x0061975A,0x0061975E,8,100
9367,3301200,"Vampeta",2,189,0x0061979C,0x006197A0,7,100
9369,2001638,"Taffarel",2,189,0x006197E0,0x006197E4,8,100
9370,317377,"Baré",2,189,0x00619805,0x00619809,4,100
9372,307203,"Rossi",2,189,0x00619853,0x00619857,5,100
9373,305245,"Ricardo Boiadeiro",2,189,0x00619872,0x00619876,17,100
9374,307212,"Saint Clair",2,189,0x006198A9,0x006198AD,11,100
9375,316163,"Givanildo",2,189,0x006198D4,0x006198D8,9,100
9376,305319,"Frei",2,189,0x006198FB,0x006198FF,4,100
9378,3301291,"Palhinha",2,189,0x0061993F,0x00619943,8,100
9380,307246,"Rubão",2,189,0x00619985,0x00619989,5,100
9383,315397,"João Neto",2,189,0x006199E8,0x006199EC,9,100
9384,3301359,"Tupãzinho",2,189,0x00619A0F,0x00619A13,9,100
9385,315392,"Cafezinho",2,189,0x00619A36,0x00619A3A,9,100
9386,3301423,"Jamaica",2,189,0x00619A5D,0x00619A61,7,100
9388,3300167,"André Santos",2,189,0x00619AB5,0x00619AB9,12,100
9389,307363,"Dirceu",2,189,0x00619AE2,0x00619AE6,6,100
9390,307389,"Jorge Ramos",2,189,0x00619B03,0x00619B07,11,100
9392,3301473,"Amaro",2,189,0x00619B47,0x00619B4B,5,100
9397,308071,"Tiago Silva",2,189,0x00619C02,0x00619C06,11,100
9398,317456,"Perivaldo",2,189,0x00619C2D,0x00619C31,9,100
9399,3301513,"Tata",2,189,0x00619C54,0x00619C58,4,100
9401,5300347,"Sérgio Alves",2,189,0x00619C94,0x00619C98,12,100
9403,315361,"Marcondes",2,189,0x00619CE2,0x00619CE6,9,100
9406,5300107,"Giovanni",2,189,0x00619D4D,0x00619D51,8,100
9407,3260,"Mauro Silva",2,189,0x00619D72,0x00619D76,11,100
9411,317492,"Vanuca",2,189,0x00619E22,0x00619E26,6,100
9416,315359,"Zé Ricardo",2,189,0x00619EDB,0x00619EDF,10,100
9420,310578,"Waltinho",2,189,0x00619F6B,0x00619F6F,8,100
9422,312236,"Bobô",2,189,0x00619FBF,0x00619FC3,4,100
9424,317584,"Scheidt",2,189,0x00619FF9,0x00619FFD,7,100
9428,3900334,"Dão",2,189,0x0061A085,0x0061A089,3,100
9429,3900415,"Péricles",2,189,0x0061A0A0,0x0061A0A4,8,100
9430,310797,"Fabiano Souza",2,189,0x0061A0C5,0x0061A0C9,13,100
9431,310811,"Dengo",2,189,0x0061A0F4,0x0061A0F8,5,100
9436,310872,"Alex Santos",2,189,0x0061A19B,0x0061A19F,11,100
9437,3300458,"Renato Carioca",2,189,0x0061A1C6,0x0061A1CA,14,100
9440,310932,"Ferreti",2,189,0x0061A23F,0x0061A243,7,100
9442,8825636,"Barbiéri",2,189,0x0061A287,0x0061A28B,8,100
9446,3300470,"Pedro Neto",2,189,0x0061A335,0x0061A339,10,100
9448,7005062,"Erivan",2,189,0x0061A383,0x0061A387,6,100
9449,3300471,"Fábio Baiano",2,189,0x0061A3A4,0x0061A3A8,12,100
9450,319499,"Raniery",2,189,0x0061A3D1,0x0061A3D5,7,100
9453,8826343,"Leandro Carvalho",2,189,0x0061A442,0x0061A446,16,100
9455,8826347,"Leão",2,189,0x0061A494,0x0061A498,4,100
9456,316450,"André Pinto",2,189,0x0061A4B1,0x0061A4B5,11,100
9458,305615,"Miltão",2,189,0x0061A4FF,0x0061A503,6,100
9464,312481,"Rogélio",2,189,0x0061A5D3,0x0061A5D7,7,100
9465,8827290,"Anderson Gomes",2,189,0x0061A5F6,0x0061A5FA,14,100
9470,8828188,"André Gomes",2,189,0x0061A6BD,0x0061A6C1,11,100
9471,318758,"Luiz",2,189,0x0061A6E8,0x0061A6EC,4,100
9473,311141,"Emerson Gama",2,189,0x0061A726,0x0061A72A,12,100
9474,318742,"Heitor",2,189,0x0061A753,0x0061A757,6,100
9475,315286,"Rogério Corrêa",2,189,0x0061A774,0x0061A778,14,100
9477,8830096,"Vanderson",2,189,0x0061A7CA,0x0061A7CE,9,100
9480,318688,"João Santos",2,189,0x0061A839,0x0061A83D,11,100
9482,313080,"Chininha",2,189,0x0061A885,0x0061A889,8,100
9489,318641,"Cadinho",2,189,0x0061A9BA,0x0061A9BE,7,100
9498,3300666,"Édson Souza",2,189,0x0061AAE3,0x0061AAE7,11,100
9499,3300668,"Róbson Santos",2,189,0x0061AB0E,0x0061AB12,13,100
9505,317941,"Edcarlos",2,189,0x0061AC02,0x0061AC06,8,100
9507,316765,"Tonho",2,189,0x0061AC4A,0x0061AC4E,5,100
9508,315243,"Wellington Paulista",2,189,0x0061AC69,0x0061AC6D,19,100
9509,3300747,"Eleomar",2,189,0x0061ACA4,0x0061ACA8,7,100
9512,311293,"Aládio",2,189,0x0061AD05,0x0061AD09,6,100
9514,318529,"Marabá",2,189,0x0061AD45,0x0061AD49,6,100
9515,305710,"Sandro Paulista",2,189,0x0061AD66,0x0061AD6A,15,100
9516,3901031,"Natan",2,189,0x0061AD99,0x0061AD9D,5,100
9517,3300776,"Gil Baiano",2,189,0x0061ADB8,0x0061ADBC,10,100
9518,311327,"Ânderson Lima",2,189,0x0061ADE1,0x0061ADE5,13,100
9519,311329,"Aldinho",2,189,0x0061AE10,0x0061AE14,7,100
9521,318423,"Vado",2,189,0x0061AE58,0x0061AE5C,4,100
9524,318399,"Inha",2,189,0x0061AEB5,0x0061AEB9,4,100
9525,318398,"Zezé",2,189,0x0061AED2,0x0061AED6,4,100
9528,315120,"Carlos César",2,189,0x0061AF2D,0x0061AF31,12,100
9530,318362,"André Veiga",2,189,0x0061AF77,0x0061AF7B,11,100
9534,305725,"Sarandi",2,189,0x0061B00D,0x0061B011,7,100
9537,318268,"Dário",2,189,0x0061B076,0x0061B07A,5,100
9539,305745,"Alex Silva",2,189,0x0061B0BA,0x0061B0BE,10,100
9545,305966,"Donizeti",2,189,0x0061B1AC,0x0061B1B0,8,100
9548,318240,"Ednílson",2,189,0x0061B227,0x0061B22B,8,100
9551,311457,"Marão",2,189,0x0061B290,0x0061B294,5,100
9552,8833734,"Arizinho",2,189,0x0061B2AF,0x0061B2B3,8,100
9554,316858,"Ataliba",2,189,0x0061B2F1,0x0061B2F5,7,100
9557,311462,"Ranieri",2,189,0x0061B366,0x0061B36A,7,100
9560,305912,"Zeca Ferreira",2,189,0x0061B3D5,0x0061B3D9,13,100
9563,311487,"Gustavinho",2,189,0x0061B454,0x0061B458,10,100
9566,318185,"Luiz Gustavo",2,189,0x0061B4C3,0x0061B4C7,12,100
9567,311491,"Gatão",2,189,0x0061B4F0,0x0061B4F4,5,100
9568,305758,"Bagnara",2,189,0x0061B50F,0x0061B513,7,100
9569,315164,"Castorzinho",2,189,0x0061B532,0x0061B536,11,100
9570,315166,"Felipe Alves",2,189,0x0061B55D,0x0061B561,12,100
9572,318102,"Patrício",2,189,0x0061B5B9,0x0061B5BD,8,100
9575,3901127,"Bolinha",2,189,0x0061B622,0x0061B626,7,100
9577,318054,"Zulu",2,189,0x0061B660,0x0061B664,4,100
9578,8835099,"Cristóvão Borges",2,189,0x0061B67D,0x0061B681,16,100
9579,315168,"Guido",2,189,0x0061B6B2,0x0061B6B6,5,100
9580,316900,"Fábio Carvalho",2,189,0x0061B6D1,0x0061B6D5,14,100
9582,6900180,"Peterson",2,189,0x0061B721,0x0061B725,8,100
9586,6900185,"Bebeto Campos",1,189,0x0061B7D5,0x0061B7D9,13,100
9587,6900187,"Gito",1,189,0x0061B804,0x0061B808,4,100
9588,6900201,"Sílvio Criciúma",1,189,0x0061B821,0x0061B825,15,100
9590,6900510,"Cláudio Duarte",1,189,0x0061B881,0x0061B885,14,100
9596,6900661,"Bebeto de Freitas",1,189,0x0061B98D,0x0061B991,17,100
9597,6900668,"Carlinhos Neves",1,189,0x0061B9C4,0x0061B9C8,15,100
9600,6900158,"Juninho Rodrigues",1,189,0x0061BA3F,0x0061BA43,17,100
9606,6900139,"Paulo Fabrício",1,189,0x0061BB37,0x0061BB3B,14,100
9616,318167,"Alexandre Bochecha",1,189,0x0061BCE7,0x0061BCEB,18,100
9621,6900124,"Sapatão",1,189,0x0061BDD2,0x0061BDD6,7,100
9628,318197,"Cajuru",1,189,0x0061BF0F,0x0061BF13,6,100
9634,6900107,"Carlos Alberto Silva",1,189,0x0061BFE9,0x0061BFED,20,100
9639,318233,"Silvério",1,189,0x0061C0C6,0x0061C0CA,8,100
9640,6900079,"Kabila",1,189,0x0061C0EB,0x0061C0EF,6,100
9643,6900073,"Nen",1,189,0x0061C158,0x0061C15C,3,100
9651,318254,"Carlos Pereira",1,189,0x0061C2A8,0x0061C2AC,14,100
9652,6900049,"Mauro Fernandes",1,189,0x0061C2D9,0x0061C2DD,15,100
9656,318301,"Alexandre Borges",1,189,0x0061C391,0x0061C395,16,100
9657,318312,"Lita",1,189,0x0061C3C6,0x0061C3CA,4,100
9660,4100635,"Elpídio Silva",1,189,0x0061C425,0x0061C429,13,100
9661,6900029,"Curê",1,189,0x0061C454,0x0061C458,4,100
9664,318330,"Becão",1,189,0x0061C4C9,0x0061C4CD,5,100
9671,6900004,"Claudinho Baiano",1,189,0x0061C5F0,0x0061C5F4,16,100
9675,311352,"Romero",1,189,0x0061C6A6,0x0061C6AA,6,100
9679,318034,"Bobby",1,189,0x0061C730,0x0061C734,5,100
9687,317985,"Risada",1,189,0x0061C874,0x0061C878,6,100
9690,317969,"Melo",1,189,0x0061C8E1,0x0061C8E5,4,100
9691,7002323,"Serginho Cunha",1,189,0x0061C8FE,0x0061C902,14,100
9698,311266,"Fábio Maia",1,189,0x0061CA11,0x0061CA15,10,100
9702,317896,"Baby",1,189,0x0061CAC1,0x0061CAC5,4,100
9710,7002985,"Whelliton",1,189,0x0061CC17,0x0061CC1B,9,100
9712,317834,"Capilé",1,189,0x0061CC5F,0x0061CC63,6,100
9732,311074,"Diá",1,189,0x0061CFA5,0x0061CFA9,3,100
9735,319196,"João Correia",1,189,0x0061D024,0x0061D028,12,100
9737,319218,"Adílson Baiano",1,189,0x0061D072,0x0061D076,14,100
9738,319223,"Triguinho",1,189,0x0061D0A3,0x0061D0A7,9,100
9748,7004813,"Luíca",1,189,0x0061D22D,0x0061D231,5,100
9754,310996,"Cedenir",1,189,0x0061D311,0x0061D315,7,100
9760,310993,"Júnior Laguna",1,189,0x0061D3F3,0x0061D3F7,13,100
9761,317684,"Fafá",1,189,0x0061D422,0x0061D426,4,100
9762,319450,"Wilson Mano",1,189,0x0061D43F,0x0061D443,11,100
9766,7005049,"Chiquinho Carioca",1,189,0x0061D4D5,0x0061D4D9,17,100
9775,310953,"Léo Mineiro",1,189,0x0061D660,0x0061D664,11,100
9777,319597,"Marcos Cruz",1,189,0x0061D6BA,0x0061D6BE,11,100
9786,310930,"Guto Ferreira",1,189,0x0061D84D,0x0061D851,13,100
9797,310824,"Sandro Macapá",1,189,0x0061DA00,0x0061DA04,13,100
9808,310767,"Edson Batatais",1,189,0x0061DBA5,0x0061DBA9,14,100
9817,310629,"Beno",1,189,0x0061DD46,0x0061DD4A,4,100
9818,310624,"Júlio Santos",1,189,0x0061DD63,0x0061DD67,12,100
9820,310612,"Bolívar",1,189,0x0061DDB7,0x0061DDBB,7,100
9821,317574,"Roberto Fernandes",1,189,0x0061DDDA,0x0061DDDE,17,100
9825,309667,"Ney Ladeira",1,189,0x0061DEA6,0x0061DEAA,11,100
9830,309563,"Joel Cavalo",1,189,0x0061DF83,0x0061DF87,11,100
9831,309549,"Anderson Pereira",1,189,0x0061DFAE,0x0061DFB2,16,100
9832,309489,"Peixe",1,189,0x0061DFE3,0x0061DFE7,5,100
9833,309438,"Márcio Cruz",1,189,0x0061E002,0x0061E006,11,100
9834,317505,"Jonga",1,189,0x0061E02D,0x0061E031,5,100
9839,309113,"Laílson",1,189,0x0061E100,0x0061E104,7,100
9841,309111,"Édson Mendes",1,189,0x0061E152,0x0061E156,12,100
9852,308790,"Léo Dias",1,189,0x0061E307,0x0061E30B,8,100
9853,308650,"Ricardo Rosa",1,189,0x0061E32C,0x0061E330,12,100
9857,308411,"Eduardo Teles",1,189,0x0061E3E8,0x0061E3EC,13,100
9868,308313,"Toninho Barroso",1,189,0x0061E5B7,0x0061E5BB,15,100
9869,308311,"João Ricardo",1,189,0x0061E5EA,0x0061E5EE,12,100
9878,308205,"Eduardo Ribeiro",1,189,0x0061E751,0x0061E755,15,100
9881,308073,"Emerson Pereira",1,189,0x0061E7CA,0x0061E7CE,15,100
9885,317431,"Adriano Marques",1,189,0x0061E884,0x0061E888,15,100
9888,317411,"Maurício Simões",1,189,0x0061E901,0x0061E905,15,100
9893,307318,"Rodrigo Ramos",1,189,0x0061E9C8,0x0061E9CC,13,100
9897,317390,"Braúna",1,189,0x0061EA82,0x0061EA86,6,100
9905,307126,"Marcos Piauí",1,189,0x0061EBD6,0x0061EBDA,12,100
