club_record_index,club_id,header_offset,field1,field2,field3,full_name,short_name,name_offset,name_distance,score,confidence
1158,313259,0x000D1441,189,255,255,"Princesa do Solimões EC","Princesa",857033,46,105,HIGH
1159,313261,0x000D14F3,189,255,255,"Quixadá FC","Quixadá",857239,46,105,HIGH
1160,313263,0x000D15D1,189,255,255,"América FC (CE)","América (CE)",857417,70,105,HIGH
1161,313264,0x000D1671,189,255,255,"ARUC","ARUC",857639,46,105,HIGH
1162,313265,0x000D172B,189,255,255,"Samambaia FC","Samambaia",857799,46,105,HIGH
1163,313267,0x000D17E1,189,255,255,"AA Luziânia","Luziânia",857985,46,105,HIGH
1164,313269,0x000D18A5,189,255,255,"Riachuelo (ES)","",858197,46,105,HIGH
1165,313271,0x000D197B,189,255,255,"SE Santa Maria (ES)","Santa Maria (ES)",858363,46,105,HIGH
1166,313273,0x000D1A41,189,255,255,"Vitória FC (ES)","Vitória (ES)",858577,46,105,HIGH
1167,313275,0x000D1AF3,189,255,255,"EC Aracruz","Aracruz",858775,46,105,HIGH
1168,313277,0x000D1BA9,189,255,255,"Pedreira EC","Pedreira",858953,46,105,HIGH
1169,313279,0x000D1C7F,189,255,255,"Bragantino C do Pará","Bragantino (PA)",859135,46,105,HIGH
1170,313281,0x000D1D51,189,255,255,"EC Boa Vontade","Boa Vontade",859349,62,105,HIGH
1171,313283,0x000D1E23,189,255,255,"Expressinho FC","Expressinho",859559,62,105,HIGH
1172,313284,0x000D1EE9,189,255,255,"SE Santa Inês","Santa Inês",859777,46,105,HIGH
1173,313286,0x000D1FAD,189,255,255,"São Bento (MA)","",859997,46,105,HIGH
1174,313288,0x000D2083,189,255,255,"Tocantins EC (MA)","Tocantins (MA)",860163,54,105,HIGH
1175,313289,0x000D212D,189,255,255,"EC Viana","Viana",860377,46,105,HIGH
1176,313291,0x000D21F5,189,255,255,"Santa Cruz (PB)","",860579,46,105,HIGH
1177,313293,0x000D22CF,189,255,255,"Nacional de Patos","",860785,54,105,HIGH
1178,313295,0x000D238B,189,255,255,"Serrano (PB)","",860991,46,105,HIGH
1179,313297,0x000D2447,189,255,255,"SCR de Monteiro","Socremo",861153,46,105,HIGH
1180,313299,0x000D2501,189,255,255,"Caiçara EC","Caiçara",861341,54,105,HIGH
1181,313301,0x000D25BF,189,255,255,"AA Cori-Sabbá","Cori-Sabbá",861527,46,105,HIGH
1182,313303,0x000D266D,189,255,255,"Oeiras AC","Oeiras",861717,46,105,HIGH
1183,313305,0x000D274B,189,255,255,"Parnahyba SC","Parnahyba",861919,54,105,HIGH
1184,313307,0x000D2829,189,255,255,"São Paulo FC (RN)","São Paulo (RN)",862113,62,105,HIGH
1185,313308,0x000D28E1,189,255,255,"Ajax (RO)","",862355,54,105,HIGH
1186,313310,0x000D299B,189,255,255,"SE Ariquemes","Ariquemes",862519,46,105,HIGH
1187,313312,0x000D2A99,189,255,255,"Cruzeiro EC (RO)","Cruzeiro (RO)",862733,70,105,HIGH
1188,313313,0x000D2B63,189,255,255,"SC Shallon","Shallon",862959,70,105,HIGH
1189,313314,0x000D2C17,189,255,255,"River (RR)","",863183,46,105,HIGH
1190,313315,0x000D2CE9,189,255,255,"Amadense EC","Amadense",863369,46,105,HIGH
1191,313317,0x000D2D9B,189,255,255,"Dorense FC","Dorense",863551,46,105,HIGH
1192,313319,0x000D2E49,189,255,255,"SC Gararu","Gararu",863729,46,105,HIGH
1193,313321,0x000D2F07,189,255,255,"CS Maruinense","Maruinense",863903,46,105,HIGH
1194,313323,0x000D2FDB,189,255,255,"São Cristóvão (SE)","",864131,46,105,HIGH
1195,313325,0x000D3099,189,255,255,"Cotingüiba EC","Cotingüiba",864305,46,105,HIGH
1196,313327,0x000D3157,189,255,255,"Estanciano EC","Estanciano",864495,46,105,HIGH
1197,313329,0x000D3211,189,255,255,"EC Propriá","Propriá",864685,54,105,HIGH
1198,313331,0x000D32D1,189,255,255,"Olímpico (SE)","",864899,46,105,HIGH
1199,313333,0x000D3387,189,255,255,"AA Alvorada","Alvorada",865063,46,105,HIGH
1200,313335,0x000D345B,189,255,255,"Clube dos XXX","Clube dos XXX",865245,62,105,HIGH
1201,313337,0x000D3515,189,255,255,"Colinas EC","Colinas",865457,54,105,HIGH
1202,313339,0x000D35EB,189,255,255,"Tocantins EC (TO)","Tocantins (TO)",865643,54,105,HIGH
1203,313341,0x000D36B5,189,255,255,"Araguaína FR","Araguaína",865857,62,105,HIGH
1204,313342,0x000D3773,189,255,255,"Miracema EC","Miracema",866059,54,105,HIGH
1205,313343,0x000D385F,189,255,255,"União A Araguainense","União Araguainense",866249,62,105,HIGH
1206,313344,0x000D392B,189,255,255,"Grêmio E Acreano","Grêmio Acreano",866485,46,105,HIGH
1207,313347,0x000D39E1,189,255,255,"Floresta FC","Floresta",866689,46,105,HIGH
1208,313348,0x000D3A99,189,255,255,"Dínamo (AL)","",866895,46,105,HIGH
1209,313350,0x000D3B79,189,255,255,"Trem Desportivo C","Trem Desportivo",867055,62,105,HIGH
1210,313351,0x000D3C4B,189,255,255,"SE Ceilandense","Ceilandense",867279,62,105,HIGH
1211,313352,0x000D3D3D,189,255,255,"CF Zico de Brasília SE (DF)","CFZ (DF)",867517,46,105,HIGH
1212,313354,0x000D3E17,189,255,255,"26 de Outubro FC","26 de Outubro",867731,62,105,HIGH
1213,313355,0x000D3EC9,189,255,255,"Castelo FC","Castelo",867949,46,105,HIGH
1214,313357,0x000D3F8F,189,255,255,"Vilavelhense FC","Vilavelhense",868127,46,105,HIGH
1215,313359,0x000D4051,189,255,255,"Uruburetama FC","Uruburetama",868325,46,105,HIGH
1216,313361,0x000D4137,189,255,255,"Ferroviário EC (MA)","Ferroviário (MA)",868519,62,105,HIGH
1217,313362,0x000D41F5,189,255,255,"Açailândia FC","Açailândia",868749,46,105,HIGH
1218,313364,0x000D42CB,189,255,255,"SE Palmeiras (MT)","Palmeiras (MT)",868939,54,105,HIGH
1219,313365,0x000D4391,189,255,255,"AD Perilima","Perilima",869153,62,105,HIGH
1220,313366,0x000D4467,189,255,255,"Comercial AC (PI)","Comercial (PI)",869351,54,105,HIGH
1221,313367,0x000D454F,189,255,255,"Auto Esporte C (PI)","Auto Esporte (PI)",869565,62,105,HIGH
1222,313368,0x000D4611,189,255,255,"Mossoró EC","Mossoró",869797,62,105,HIGH
1223,313369,0x000D46C3,189,255,255,"Caicó EC","Caicó",869991,54,105,HIGH
1224,313370,0x000D476D,189,255,255,"Macau EC","Macau",870169,46,105,HIGH
1225,313372,0x000D482F,189,255,255,"Porto Velho FC","Porto Velho",870339,46,105,HIGH
1226,313373,0x000D48E9,189,255,255,"Vilhena EC","Vilhena",870533,54,105,HIGH
1227,313374,0x000D4997,189,255,255,"EC Osasco","Osasco",870719,46,105,HIGH
1228,313377,0x000D4A51,189,255,255,"SE Veneciano","Veneciano",870893,46,105,HIGH
1229,313380,0x000D4B1D,4294967295,255,255,"América FC (AC)","América Acreano",871079,46,105,HIGH
1230,313415,0x000D4BB3,4294967295,255,255,"Sampaio","Sampaio",871283,24,105,HIGH
1231,313438,0x000D4C69,4294967295,255,255,"Santa Cruz (AL)","Santa Cruz (AL)",871433,24,105,HIGH
1232,313439,0x000D4CFF,4294967295,255,255,"Barroso","Barroso",871615,24,105,HIGH
1233,313440,0x000D4DA1,189,255,255,"Alexandria","Alexandria",871765,24,105,HIGH
1234,313441,0x000D4E77,4294967295,255,255,"Ferroviário AC (AL)","Ferroviário (AL)",871927,46,105,HIGH
1235,313442,0x000D4F15,189,255,255,"Capelense","Capelense",872141,24,105,HIGH
1236,313514,0x000D4FD7,4294967295,255,255,"Santana EC","Santana",872299,62,105,HIGH
1237,313515,0x000D505D,4294967295,255,255,"CEA","CEA",872493,24,105,HIGH
1238,313516,0x000D5107,4294967295,255,255,"Guarany (AP)","Guarany (AP)",872627,24,105,HIGH
1239,313517,0x000D51B5,4294967295,255,255,"Juventus (AP)","Juventus (AP)",872797,24,105,HIGH
1240,313574,0x000D526B,4294967295,255,255,"Manaus Athletic","Manaus Athletic",872971,24,105,HIGH
1241,313575,0x000D5321,4294967295,255,255,"Cruzeiro do Sul","Cruzeiro do Sul",873153,24,105,HIGH
1242,313576,0x000D53D7,4294967295,255,255,"União Esportiva","União Esportiva",873335,24,105,HIGH
1243,313577,0x000D5485,4294967295,255,255,"Olímpico (AM)","Olímpico (AM)",873517,24,105,HIGH
1244,313578,0x000D551B,4294967295,255,255,"Maguari","Maguari",873691,24,105,HIGH
1245,313579,0x000D55C1,4294967295,255,255,"Santos (AM)","Santos (AM)",873841,24,105,HIGH
1246,313580,0x000D5677,4294967295,255,255,"Manaus Sporting","Manaus Sporting",874007,24,105,HIGH
1247,313581,0x000D5725,189,255,255,"AA Rodoviária","AA Rodoviária",874189,24,105,HIGH
1248,313669,0x000D57FD,189,255,255,"São Domingos (AL)","",874399,54,105,HIGH
1249,313670,0x000D58A7,4294967295,255,255,"Zumbi EC","Zumbi",874579,46,105,HIGH
1250,313673,0x000D5935,4294967295,255,255,"Orion","Orion",874749,24,105,HIGH
1251,313674,0x000D59DB,189,255,255,"Gentilândia","Gentilândia",874891,24,105,HIGH
1252,313675,0x000D5AA9,189,255,255,"Calouros do Ar FC","Calouros do Ar",875057,46,105,HIGH
1253,313749,0x000D5B5F,189,255,255,"ADRC Icasa","Icasa",875263,54,105,HIGH
1254,313773,0x000D5C15,4294967295,255,255,"Kaburé EC","Kaburé",875445,54,105,HIGH
1255,313780,0x000D5CA3,4294967295,255,255,"Fênix","Fênix",875627,24,105,HIGH
1256,313781,0x000D5D59,4294967295,255,255,"Luso Brasileiro","Luso Brasileiro",875769,24,105,HIGH
1257,313782,0x000D5DFF,4294967295,255,255,"Football AC","Football AC",875951,24,105,HIGH
1258,313783,0x000D5EA1,4294967295,255,255,"Vasco (MA)","Vasco (MA)",876117,24,105,HIGH
1259,313784,0x000D5F2F,4294967295,255,255,"Sírio","Sírio",876279,24,105,HIGH
1260,313785,0x000D5FBD,189,255,255,"Tupan","Tupan",876421,24,105,HIGH
1261,313786,0x000D608B,189,255,255,"Vitória do Mar FC","Vitória do Mar",876563,46,105,HIGH
1262,313787,0x000D613D,189,255,255,"Coroatá FC","Coroatá",876769,46,105,HIGH
1263,313788,0x000D6203,189,255,255,"Taguatinga EC","Taguatinga",876947,54,105,HIGH
1264,313789,0x000D62CB,189,255,255,"Tiradentes (DF)","",877177,46,105,HIGH
1265,313900,0x000D639B,189,255,255,"SER Chapadão","Chapadão",877369,46,105,HIGH
1266,313901,0x000D646D,189,255,255,"Corumbaense FC","Corumbaense",877553,62,105,HIGH
1267,313902,0x000D6543,4294967295,255,255,"CE Operário VG","Operário (MT)",877763,62,105,HIGH
1268,313903,0x000D65F1,4294967295,255,255,"Matogrossense","Matogrossense",877977,24,105,HIGH
1269,313904,0x000D66A3,189,255,255,"Americano (MT)","Americano (MT)",878151,24,105,HIGH
1270,314078,0x000D6779,189,255,255,"Ferroviário AC (RO)","Ferroviário (RO)",878329,46,105,HIGH
1271,314082,0x000D683F,189,255,255,"Grêmio Rondoniense","",878567,46,105,HIGH
1272,314089,0x000D68FD,4294967295,255,255,"Ouro Preto EC","Ouro Preto",878741,46,105,HIGH
1273,314096,0x000D6993,4294967295,255,255,"Militar","Militar",878931,24,105,HIGH
1274,314097,0x000D6A31,189,255,255,"Artístico","Artístico",879081,24,105,HIGH
1275,314098,0x000D6B01,4294967295,255,255,"Botafogo (PI)","",879267,62,105,HIGH
1276,314099,0x000D6BA7,4294967295,255,255,"Teresinense","Teresinense",879447,24,105,HIGH
1277,314100,0x000D6C59,189,255,255,"Palmeiras (PI)","Palmeiras (PI)",879613,24,105,HIGH
1278,314101,0x000D6D31,189,255,255,"Tiradentes (PI)","",879823,62,105,HIGH
1279,314102,0x000D6DF9,189,255,255,"Paysandu (PI)","",880035,54,105,HIGH
1280,314193,0x000D6EBF,189,255,255,"CA Camponovense","Camponovense",880207,46,105,HIGH
1281,314195,0x000D6F81,189,255,255,"CA Catarinense","Catarinense",880405,46,105,HIGH
1282,314197,0x000D705D,189,255,255,"Atlético C Chapecó","Atlético Chapecó",880599,54,105,HIGH
1283,314198,0x000D711F,189,255,255,"Santos FC (PB)","Santos (PB)",880819,46,105,HIGH
1284,314199,0x000D71DD,189,255,255,"AC Izabelense","Izabelense",881013,46,105,HIGH
1285,314201,0x000D729F,189,255,255,"CA Vila Rica","Vila Rica",881203,54,105,HIGH
1286,314202,0x000D7381,189,255,255,"AA Teixeira de Freitas","Teixeira de Freitas",881397,46,105,HIGH
1287,314204,0x000D743F,189,255,255,"Grapiúna AC","Grapiúna",881623,54,105,HIGH
1288,314206,0x000D74ED,4294967295,255,255,"AD Jequié","Jequié",881813,46,105,HIGH
1289,314208,0x000D75A3,4294967295,255,255,"Desportiva (RN)","Desportiva (RN)",881987,24,105,HIGH
1290,314235,0x000D7659,189,255,255,"Santa Cruz (RN)","Santa Cruz (RN)",882169,24,105,HIGH
1291,314291,0x000D771D,189,255,255,"Confiança (PB)","",882381,46,105,HIGH
1292,314293,0x000D77D1,189,255,255,"Vasco (SE)","",882569,46,105,HIGH
1293,314294,0x000D789F,189,255,255,"Riachuelo FC (SE)","Riachuelo (SE)",882727,46,105,HIGH
1294,314297,0x000D796D,4294967295,255,255,"América FC (SE)","América (SE)",882933,54,105,HIGH
1295,314299,0x000D7A0F,4294967295,255,255,"Industrial","Industrial",883139,24,105,HIGH
1296,314300,0x000D7AA9,4294967295,255,255,"Palestra","Palestra",883301,24,105,HIGH
1297,314301,0x000D7B57,4294967295,255,255,"Ipiranga (SE)","Ipiranga (SE)",883455,24,105,HIGH
1298,314302,0x000D7BF1,4294967295,255,255,"Passagem","Passagem",883629,24,105,HIGH
1299,314303,0x000D7CA7,4294967295,255,255,"Santa Cruz (SE)","Santa Cruz (SE)",883783,24,105,HIGH
1300,314304,0x000D7D3D,189,255,255,"Lagarto","Lagarto",883965,24,105,HIGH
1301,314305,0x000D7E0D,4294967295,255,255,"Olímpico Itabaianinha","",884143,46,105,HIGH
1302,314308,0x000D7EBB,4294967295,255,255,"Colégio Pio X","Colégio Pio X",884323,24,105,HIGH
1303,314309,0x000D7F61,4294967295,255,255,"Cabo Branco","Cabo Branco",884497,24,105,HIGH
1304,314310,0x000D8013,4294967295,255,255,"Palmeiras (PB)","Palmeiras (PB)",884663,24,105,HIGH
1305,314311,0x000D80B5,4294967295,255,255,"Pytaguares","Pytaguares",884841,24,105,HIGH
1306,314312,0x000D8173,4294967295,255,255,"América Paraíbano","América Paraíbano",885003,24,105,HIGH
1307,314313,0x000D821D,4294967295,255,255,"Clube Ástrea","Clube Ástrea",885193,24,105,HIGH
1308,314314,0x000D82B7,4294967295,255,255,"Felipéia","Felipéia",885363,24,105,HIGH
1309,314315,0x000D8355,4294967295,255,255,"Red Cross","Red Cross",885517,24,105,HIGH
1310,314316,0x000D8407,4294967295,255,255,"Estrela do Mar","Estrela do Mar",885675,24,105,HIGH
1311,314317,0x000D84C1,4294967295,255,255,"América Capixaba","América Capixaba",885853,24,105,HIGH
1312,314318,0x000D856F,4294967295,255,255,"Santo Antônio","Santo Antônio",886039,24,105,HIGH
1313,314319,0x000D8621,4294967295,255,255,"Americano (ES)","Americano (ES)",886213,24,105,HIGH
1314,314320,0x000D86C7,4294967295,255,255,"Caxias (ES)","Caxias (ES)",886391,24,105,HIGH
1315,314321,0x000D876D,4294967295,255,255,"Valeriodoce","Valeriodoce",886557,24,105,HIGH
1316,314322,0x000D8813,189,255,255,"Santos (ES)","Santos (ES)",886723,24,105,HIGH
1317,314328,0x000D88D1,189,255,255,"AA Colatina","Colatina",886889,54,105,HIGH
1318,314330,0x000D8997,189,255,255,"Muniz Freire FC","Muniz Freire",887079,46,105,HIGH
1319,314332,0x000D8A77,189,255,255,"Rio Branco FC de Venda Nova","Rio Branco VN",887277,46,105,HIGH
1320,314334,0x000D8B29,189,255,255,"Ibiraçú EC","Ibiraçú",887501,46,105,HIGH
1321,314336,0x000D8BE3,189,255,255,"Guarapari EC","Guarapari",887679,46,105,HIGH
1322,314592,0x000D8CC1,189,255,255,"Primeiro de Maio EC","Primeiro de Maio",887865,54,105,HIGH
1323,314594,0x000D8D83,189,255,255,"Petrolina FC","Petrolina",888087,54,105,HIGH
1324,314598,0x000D8E3D,189,255,255,"Limoeiro FC","Limoeiro",888285,46,105,HIGH
1325,314600,0x000D8EF7,189,255,255,"Cianorte FC","Cianorte",888471,46,105,HIGH
1326,314602,0x000D8FC5,189,255,255,"Nacional AC (PR)","Nacional (PR)",888657,46,105,HIGH
1327,314604,0x000D908B,189,255,255,"AC Paranavaí","Paranavaí",888871,46,105,HIGH
1328,314607,0x000D9151,4294967295,255,255,"Guarani EC (CE)","Guarani (CE)",889057,46,105,HIGH
1329,314611,0x000D91F7,4294967295,255,255,"Usina Ceará","Usina Ceará",889255,24,105,HIGH
1330,314612,0x000D929D,4294967295,255,255,"Brasil (CE)","Brasil (CE)",889421,24,105,HIGH
1331,314614,0x000D9327,189,255,255,"CEUB","CEUB",889587,24,105,HIGH
1332,314616,0x000D93F1,4294967295,255,255,"CR Flamengo (RO)","Flamengo (RO)",889725,46,105,HIGH
1333,314617,0x000D949F,4294967295,255,255,"Ypiranga (RO)","Ypiranga (RO)",889927,24,105,HIGH
1334,314618,0x000D9555,4294967295,255,255,"Moto Clube (RO)","Moto Clube (RO)",890101,24,105,HIGH
1335,314619,0x000D9613,4294967295,255,255,"São Domingos (RO)","São Domingos (RO)",890283,24,105,HIGH
1336,314620,0x000D96C1,189,255,255,"Botafogo (RO)","Botafogo (RO)",890473,24,105,HIGH
1337,314684,0x000D9773,189,255,255,"Ipanema AC","Ipanema",890647,46,105,HIGH
1338,314686,0x000D9841,189,255,255,"Comercial FC (AL)","Comercial (AL)",890825,46,105,HIGH
1339,314688,0x000D9917,4294967295,255,255,"Comercial AC (ES)","Comercial (ES)",891031,54,105,HIGH
1340,314690,0x000D99BD,4294967295,255,255,"Norte Clube","Norte Clube",891245,24,105,HIGH
1341,314691,0x000D9A6B,4294967295,255,255,"Nacional (PA)","Nacional (PA)",891411,24,105,HIGH
1342,314692,0x000D9B15,4294967295,255,255,"Guarany (PA)","Guarany (PA)",891585,24,105,HIGH
1343,314694,0x000D9BCB,189,255,255,"Sino-Brasileiro","Sino-Brasileiro",891755,24,105,HIGH
1344,314695,0x000D9CA9,189,255,255,"São Francisco FC (RR)","São Francisco (RR)",891937,46,105,HIGH
1345,314718,0x000D9D6B,4294967295,255,255,"SE Naviraiense","Naviraiense",892159,46,105,HIGH
1346,314721,0x000D9E0D,189,255,255,"Douradense","Douradense",892353,24,105,HIGH
1347,314730,0x000D9EE5,189,255,255,"Rio Branco (RJ)","",892547,62,105,HIGH
1348,314734,0x000D9F91,189,255,255,"CA Piranhas","CAP",892731,46,105,HIGH
1349,314735,0x000DA03D,189,255,255,"CF Amazônia","CFA",892903,46,105,HIGH
1350,314744,0x000DA0FB,189,255,255,"CM Ananindeua","Ananindeua",893075,46,105,HIGH
1351,314746,0x000DA1BF,189,255,255,"Bom Jesús (AL)","",893295,46,105,HIGH
1352,314748,0x000DA283,189,255,255,"Arsenal (MT)","",893487,54,105,HIGH
1353,314749,0x000DA341,189,255,255,"Diamantino EC","Diamantino",893657,46,105,HIGH
1354,314751,0x000DA40F,189,255,255,"Nova Xavantina EC","Nova Xavantina",893847,46,105,HIGH
1355,314753,0x000DA4D5,189,255,255,"CA Paranaibense","Paranaibense",894053,46,105,HIGH
1356,314755,0x000DA591,189,255,255,"ACD Potyguar S","Potyguar",894251,46,105,HIGH
1357,314757,0x000DA68B,189,255,255,"C Atlético Hermann Aichinger","Hermann Aichinger",894455,46,105,HIGH
1358,314759,0x000DA755,189,255,255,"Águia do Vale AC","Águia do Vale",894689,46,105,HIGH
1359,314761,0x000DA83D,189,255,255,"C Atlético Tocantinense","Atlético Tocantinense",894891,46,105,HIGH
1360,314765,0x000DA8FF,189,255,255,"Saquarema FC","Saquarema",895123,54,105,HIGH
1361,314767,0x000DA9B5,4294967295,255,255,"EC Costeira","Costeira",895317,46,105,HIGH
1362,314769,0x000DAA6F,4294967295,255,255,"União Fluminense","União Fluminense",895499,24,105,HIGH
1363,314770,0x000DAB21,4294967295,255,255,"Rodolfo Crespi","Rodolfo Crespi",895685,24,105,HIGH
1364,314771,0x000DABB3,189,255,255,"Radium","Radium",895863,24,105,HIGH
1365,314772,0x000DAC6F,4294967295,255,255,"Linense (SP)","",896035,46,105,HIGH
1366,314773,0x000DAD21,189,255,255,"Corinthians PP","Corinthians PP",896197,24,105,HIGH
1367,314774,0x000DADEB,4294967295,255,255,"Guaratinguetá EC","Guaratinguetá",896375,46,105,HIGH
1368,314775,0x000DAE8D,4294967295,255,255,"Prudentina","Prudentina",896577,24,105,HIGH
1369,314776,0x000DAF37,189,255,255,"Catanduvense","Catanduvense",896739,24,105,HIGH
1370,314777,0x000DAFFF,4294967295,255,255,"Barra de Teresópolis","",896931,46,105,HIGH
1371,314778,0x000DB0A9,4294967295,255,255,"Porto Alegre","Porto Alegre",897109,24,105,HIGH
1372,314779,0x000DB143,4294967295,255,255,"Bayer EC","Bayer EC",897279,24,105,HIGH
1373,314780,0x000DB1F5,4294967295,255,255,"Riachuelo (RJ)","Riachuelo (RJ)",897433,24,105,HIGH
1374,314781,0x000DB293,4294967295,255,255,"Guanabara","Guanabara",897611,24,105,HIGH
1375,314782,0x000DB335,4294967295,255,255,"Carioca EC","Carioca EC",897769,24,105,HIGH
1376,314783,0x000DB3CB,4294967295,255,255,"Andaraí","Andaraí",897931,24,105,HIGH
1377,314784,0x000DB45D,4294967295,255,255,"Catete","Catete",898081,24,105,HIGH
1378,314785,0x000DB507,4294967295,255,255,"SC Americano","SC Americano",898227,24,105,HIGH
1379,314786,0x000DB5B1,4294967295,255,255,"Palmeiras AC","Palmeiras AC",898397,24,105,HIGH
1380,314787,0x000DB657,4294967295,255,255,"Vila Izabel","Vila Izabel",898567,24,105,HIGH
1381,314788,0x000DB6F1,4294967295,255,255,"Ríver FC","Ríver FC",898733,24,105,HIGH
1382,314789,0x000DB78B,95,255,255,"Helênico","Helênico",898887,24,105,HIGH
1383,314893,0x000DB83F,95,255,255,"Juventus FC","Juventus FC",899041,38,105,HIGH
1384,314894,0x000DB901,95,255,255,"Kulture Yabra SC","Kulture Yabra",899221,38,105,HIGH
1385,314895,0x000DB9C9,95,255,255,"Acros Brown Bombers","Acros Bombers",899415,38,105,HIGH
1386,314898,0x000DBA91,95,255,255,"Acros Real Verdes FC","Acros Verdes",899615,38,105,HIGH
1387,314899,0x000DBB71,95,255,255,"Builders Hardware Bandits FC","Hardware Bandits",899815,38,105,HIGH
1388,314901,0x000DBC35,95,255,255,"Dangriga United FC","Griga United",900039,38,105,HIGH
1389,314905,0x000DBCE9,189,255,255,"Lazio Jumex FC","Lazio FC",900235,38,105,HIGH
1390,314909,0x000DBDB5,189,255,255,"RS Futebol C","RS Futebol",900431,46,105,HIGH
1391,314911,0x000DBE73,189,255,255,"CE Lajeadense","Lajeadense",900619,46,105,HIGH
1392,314936,0x000DBF21,189,255,255,"GE Glória","Glória",900809,46,105,HIGH
1393,314938,0x000DBFD7,189,255,255,"SC Gaúcho","Gaúcho",900983,54,105,HIGH
1394,314942,0x000DC0AD,189,255,255,"América de Morrinhos","",901201,46,105,HIGH
1395,314944,0x000DC167,189,255,255,"AA Arapongas","Arapongas",901379,46,105,HIGH
1396,314946,0x000DC225,189,255,255,"AA Paraisense","Paraisense",901565,46,105,HIGH
1397,314956,0x000DC2E3,189,255,255,"Maranguape FC","Maranguape",901755,46,105,HIGH
1398,314958,0x000DC3A5,189,255,255,"Vila Branca SC","Vila Branca",901945,46,105,HIGH
1399,314960,0x000DC471,189,255,255,"Corinthians (MS)","",902173,46,105,HIGH
1400,314962,0x000DC53B,189,255,255,"Esporte C de Patos","Esporte",902343,54,105,HIGH
1401,314963,0x000DC5FD,189,255,255,"EC Águia Negra","Águia Negra",902545,46,105,HIGH
1402,314965,0x000DC6AF,189,255,255,"Miramar EC","Miramar",902739,46,105,HIGH
1403,314967,0x000DC799,189,255,255,"Intercontinental FC do Recife","Intercontinental",902917,46,105,HIGH
1404,314969,0x000DC855,189,255,255,"Guarany (SE)","",903177,46,105,HIGH
1405,314971,0x000DC933,189,255,255,"América FC de Caaporã","América de Caaporã",903339,46,105,HIGH
1406,314973,0x000DC9DD,189,255,255,"Coxim AC","Coxim",903561,46,105,HIGH
1407,314976,0x000DCA93,189,255,255,"SC Ulbra","Ulbra",903743,46,105,HIGH
1408,314979,0x000DCB59,189,255,255,"SE Ypiranga FC","Ypiranga (PE)",903913,46,105,HIGH
1409,316733,0x000DCC3B,4294967295,255,255,"Potiguar de Parnamirim","",904139,62,105,HIGH
1410,316773,0x000DCCDB,189,255,255,"Blumenau SC","Blumenau",904337,24,105,HIGH
1411,316775,0x000DCD95,189,255,255,"Miranorte EC","Miranorte",904497,46,105,HIGH
1412,316778,0x000DCE49,189,255,255,"SE Ruy Barbosa","SERB",904683,46,105,HIGH
1413,316781,0x000DCF0B,189,255,255,"Sertãozinho FC","Sertãozinho",904863,46,105,HIGH
1414,316785,0x000DCFC1,189,255,255,"Barretos EC","Barretos",905057,46,105,HIGH
1415,316792,0x000DD093,189,255,255,"Montes Claros FC","Montes Claros",905239,54,105,HIGH
1416,317189,0x000DD161,189,255,255,"Rio das Ostras FC","Rio das Ostras",905449,46,105,HIGH
1417,317242,0x000DD21F,189,255,255,"Itacuruba SC","Itacuruba",905659,46,105,HIGH
1418,317346,0x000DD2D9,189,255,255,"CA Lages","Lages",905853,54,105,HIGH
1419,317347,0x000DD39D,189,255,255,"Serrano (BA)","",906057,54,105,HIGH
1420,317355,0x000DD483,189,255,255,"Roma Apucarana","",906291,46,105,HIGH
1421,317943,0x000DD55B,189,255,255,"Grêmio E Jaciarense","Grêmio Jaciarense",906457,46,105,HIGH
1422,317946,0x000DD60F,189,255,255,"SE Unaí Itapuã","Unaí",906673,46,105,HIGH
1423,317949,0x000DD6CB,189,255,255,"GE São José","São José CS",906853,46,105,HIGH
1424,318860,0x000DD781,189,255,255,"Tombense FC","Tombense",907041,46,105,HIGH
1425,318862,0x000DD847,189,255,255,"União do Araxá","",907255,46,105,HIGH
1426,318864,0x000DD8F1,189,255,255,"Crato EC","Crato",907421,46,105,HIGH
1427,318866,0x000DD9A7,189,255,255,"Bosque FC","Bosque",907591,54,105,HIGH
1428,318868,0x000DDA91,189,255,255,"CTE Colatina FC","CTE Colatina",907801,54,105,HIGH
1429,318869,0x000DDB4B,189,255,255,"Mimosense FC","Mimosense",908007,46,105,HIGH
1430,318871,0x000DDC0D,189,255,255,"AA Alexianense","Alexianense",908193,46,105,HIGH
1431,318873,0x000DDCCB,189,255,255,"Ouro Velho EC","Ouro Velho",908387,46,105,HIGH
1432,318875,0x000DDD7D,189,255,255,"ADA do Paraná","ADAP",908577,46,105,HIGH
1433,318877,0x000DDE3B,189,255,255,"SE Platinense","Platinense",908755,46,105,HIGH
1434,318879,0x000DDEF1,189,255,255,"Marechal EC","Marechal",908945,46,105,HIGH
1435,318881,0x000DDFAF,189,255,255,"Real Sport AC","Real Sport",909127,46,105,HIGH
1436,318883,0x000DE071,4294967295,255,255,"Rio Claro FC","Rio Claro",909317,54,105,HIGH
1437,318885,0x000DE127,189,255,255,"SE Palmeiras B","Palmeiras B",909511,34,105,HIGH
1438,318889,0x000DE1DD,189,255,255,"Batatais FC","Batatais",909693,46,105,HIGH
1439,318891,0x000DE29F,189,255,255,"Capivariano FC","Capivariano",909875,46,105,HIGH
1440,318893,0x000DE34B,189,255,255,"ECU Suzano","ECUS",910069,46,105,HIGH
