club_record_index,club_id,header_offset,field1,field2,field3,full_name,short_name,name_offset,name_distance,score,confidence
1456,5103855,0x000EBC5B,139,255,255,"Hallam","Hallam",965641,46,105,HIGH
1457,5103856,0x000EBD41,139,255,255,"Harrogate Railway Athletic","Harrogate Railway",965809,46,105,HIGH
1458,5103857,0x000EBDF9,139,255,255,"Liversedge","Liversedge",966039,46,105,HIGH
1459,5103858,0x000EBEBD,139,255,255,"Ossett Albion","Ossett Albion",966223,46,105,HIGH
1460,5103859,0x000EBF6B,139,255,255,"Selby Town","Selby",966419,46,105,HIGH
1461,5103860,0x000EC01F,139,255,255,"Sheffield","Sheffield",966593,46,105,HIGH
1462,5103861,0x000EC0F3,139,255,255,"Staveley Miners Welfare","Staveley MW",966773,46,105,HIGH
1463,5103862,0x000EC1A3,139,255,255,"Thackley","Thackley",966985,46,105,HIGH
1464,5103863,0x000EC277,139,255,255,"Billingham Synthonia","Billingham Syn",967161,46,105,HIGH
1465,5103864,0x000EC343,139,255,255,"Billingham Town","Billingham Town",967373,46,105,HIGH
1466,5103865,0x000EC3FD,139,255,255,"Brandon United","Brandon",967577,46,105,HIGH
1467,5103866,0x000EC4DB,139,255,255,"Chester-le-Street Town","Chester-le-Street",967763,46,105,HIGH
1468,5103867,0x000EC587,139,255,255,"Consett","Consett",967985,46,105,HIGH
1469,5103868,0x000EC627,139,255,255,"Crook Town","Crook",968157,32,105,HIGH
1470,5103869,0x000EC6F9,139,255,255,"Dunston Federation Brewery","Dunston",968317,46,105,HIGH
1471,5103870,0x000EC79D,139,255,255,"Durham City","Durham",968527,32,105,HIGH
1472,5103871,0x000EC867,139,255,255,"Easington Colliery","Easington Colliery",968691,32,105,HIGH
1473,5103872,0x000EC91F,139,255,255,"Guisborough Town","Guisborough",968893,32,105,HIGH
1474,5103873,0x000EC9C7,139,255,255,"Hebburn Town","Hebburn",969077,32,105,HIGH
1475,5103874,0x000ECA85,139,255,255,"Jarrow Roofing Boldon CA","Jarrow",969245,32,105,HIGH
1476,5103875,0x000ECB43,139,255,255,"Marske United","Marske Utd",969435,46,105,HIGH
1477,5103876,0x000ECBEB,139,255,255,"Morpeth Town","Morpeth",969625,32,105,HIGH
1478,5103877,0x000ECCB9,139,255,255,"Newcastle Blue Star","Newcastle Blue Star",969793,32,105,HIGH
1479,5103878,0x000ECD6B,139,255,255,"Peterlee Newtown","Peterlee",969999,32,105,HIGH
1480,5103879,0x000ECE17,139,255,255,"Seaham Red Star","Seaham",970177,32,105,HIGH
1481,5103880,0x000ECEBF,139,255,255,"Tow Law Town","Tow Law",970349,32,105,HIGH
1482,5103881,0x000ECF7F,139,255,255,"West Auckland Town","West Auckland",970517,32,105,HIGH
1483,5103900,0x000ED041,139,255,255,"Warrington Town","Warrington",970709,46,105,HIGH
1484,5103901,0x000ED0ED,139,255,255,"Meir KA","Meir KA",970903,46,105,HIGH
1485,5103905,0x000ED1BD,139,255,255,"Vauxhall Motors","Vauxhall Motors",971079,46,105,HIGH
1486,5103927,0x000ED265,139,255,255,"Aveley","Aveley",971283,46,105,HIGH
1487,5103947,0x000ED32D,139,255,255,"Holwell Sports","Holwell Sports",971451,46,105,HIGH
1488,5103948,0x000ED3D5,139,255,255,"Nelson","Nelson",971651,46,105,HIGH
1489,5103984,0x000ED495,139,255,255,"Squires Gate","Squires Gate",971819,46,105,HIGH
1490,5104026,0x000ED547,139,255,255,"Pewsey Vale","Pewsey",972011,46,105,HIGH
1491,5104027,0x000ED615,139,255,255,"Loughborough Dynamo","Loughborough",972189,46,105,HIGH
1492,5104029,0x000ED6C3,139,255,255,"Frome Town","Frome",972395,46,105,HIGH
1493,5104133,0x000ED775,139,255,255,"Witham Town","Witham",972569,46,105,HIGH
1494,5104134,0x000ED835,139,255,255,"Northallerton Town","Northallerton",972747,32,105,HIGH
1495,5104183,0x000ED8EB,139,255,255,"Arlesey Town","Arlesey",972939,46,105,HIGH
1496,5104257,0x000ED9C3,139,255,255,"Chalfont St. Peter","Chalfont St. Peter",973121,46,105,HIGH
1497,5104713,0x000EDA6B,139,255,255,"Leyton","Leyton",973337,46,105,HIGH
1498,5105248,0x000EDB13,139,255,255,"Lewes","Lewes",973509,46,105,HIGH
1499,5106121,0x000EDBC1,139,255,255,"Egham Town","Egham",973673,46,105,HIGH
1500,5106122,0x000EDC7F,139,255,255,"Coleshill Town","Coleshill",973847,46,105,HIGH
1501,5106124,0x000EDD33,139,255,255,"Liskeard Athletic","Liskeard",974037,32,105,HIGH
1502,5106125,0x000EDDF9,139,255,255,"Mickleover Sports","Mickleover",974217,46,105,HIGH
1503,5106301,0x000EDEB3,139,255,255,"Louth United","Louth Utd",974415,46,105,HIGH
1504,5106918,0x000EDF7B,139,255,255,"Southend Manor","Southend Manor",974601,46,105,HIGH
1505,5106999,0x000EE01B,139,255,255,"Ware","Ware",974801,46,105,HIGH
1506,5107065,0x000EE0E3,139,255,255,"Highfield Rangers","Highfield R",974961,46,105,HIGH
1507,5107222,0x000EE19D,139,255,255,"Bloxwich Town","Bloxwich",975161,46,105,HIGH
1508,5108728,0x000EE26D,139,255,255,"Coventry Marconi","Coventry Marconi",975347,46,105,HIGH
1509,5108729,0x000EE325,139,255,255,"Leamington","Leamington",975555,46,105,HIGH
1510,5108784,0x000EE3E3,139,255,255,"Kingsbury Town","Kingsbury",975739,46,105,HIGH
1511,5109249,0x000EE4A1,139,255,255,"Camberley Town","Camberley",975929,46,105,HIGH
1512,5110138,0x000EE557,139,255,255,"Alsager Town","Alsager",976119,46,105,HIGH
1513,5110139,0x000EE609,139,255,255,"Ludlow Town","Ludlow",976301,46,105,HIGH
1514,5110140,0x000EE6CD,139,255,255,"Norton United","Norton United",976479,46,105,HIGH
1515,5110141,0x000EE771,139,255,255,"Quorn","Quorn",976675,46,105,HIGH
1516,5110142,0x000EE839,139,255,255,"Stone Dominoes","Stone Dominoes",976839,46,105,HIGH
1517,5110143,0x000EE8E5,139,255,255,"Studley","Studley",977039,46,105,HIGH
1518,5110755,0x000EE9A6,139,255,255,"Hornchurch","Hornchurch",977220,46,105,HIGH
1519,5110769,0x000EEA6A,139,255,255,"AFC Wimbledon","AFC Wimbledon",977404,46,105,HIGH
1520,5114376,0x000EEB3A,191,255,255,"Old Parmiterians","Old Parmiterians",977600,46,105,HIGH
1521,5261738,0x000EEBE6,192,255,255,"CD Johann FC","Johann",977808,38,105,HIGH
1522,5270338,0x000EECA8,193,255,255,"LDU de Quito","LDU de Quito",977990,38,105,HIGH
1523,5280161,0x000EED54,196,255,255,"C Libertad","Libertad",978174,38,105,HIGH
1524,5300371,0x000EEE06,144,255,255,"UA Maracaibo","Maracaibo",978346,38,105,HIGH
1525,5311841,0x000EEEB1,130,255,255,"FC Zestafoni","Zestafoni",978524,31,105,HIGH
1526,5321693,0x000EEF5F,64,255,255,"Karvan Yevlah","Karvan Yevlah",978695,24,105,HIGH
1527,5323368,0x000EEFF7,0,255,255,"FC Almaty","Almaty",978869,24,105,HIGH
1528,5340072,0x000EF0E3,0,255,255,"Jeunesse Sportive de Kabylie","JS Kabylie",979021,62,105,HIGH
1529,5340073,0x000EF1C7,0,255,255,"Mouloudia Club d'Alger","MC Alger",979257,70,105,HIGH
1530,5340076,0x000EF2C5,0,255,255,"Union Sportive Madinet El-Harrach","USM El-Harrach",979485,62,105,HIGH
1531,5340079,0x000EF396,0,255,255,"Entente Sportive de Sétif","ES Sétif",979739,45,105,HIGH
1532,5340080,0x000EF49D,0,255,255,"Union Sportive de la Medina d'Alger","USM Alger",979948,77,105,HIGH
1533,5340081,0x000EF56B,154,255,255,"Wydad Amel de Tlemcen","WA Tlemcen",980211,46,105,HIGH
1534,5340220,0x000EF668,33,255,255,"FC Etzella Ettelbruck","Etzella Ettelbruck",980448,46,105,HIGH
1535,5340749,0x000EF722,33,255,255,"Enyimba FC","Enyimba",980670,54,105,HIGH
1536,5340754,0x000EF803,33,255,255,"Iwuanyanwu Nationale","Nationale",980856,69,105,HIGH
1537,5340761,0x000EF8F9,4,255,255,"Enugu Rangers International FC","Enugu Rangers",981081,62,105,HIGH
1538,5340767,0x000EF9BB,6,255,255,"Etoile Filante Ouagadougou","EFO",981327,38,105,HIGH
1539,5340779,0x000EFA83,6,255,255,"Coton Sport de Garoua","Coton Sport",981521,38,105,HIGH
1540,5340784,0x000EFB4C,13,255,255,"Union Sportive de Douala","Union Douala",981721,31,105,HIGH
1541,5340873,0x000EFC04,14,255,255,"Ethiopian Coffee","Ethiopian Bunna",981922,24,105,HIGH
1542,5340883,0x000EFCB3,14,255,255,"FC 105 Libreville","",982106,49,105,HIGH
1543,5340887,0x000EFD6C,20,255,255,"USM Libreville","USM Libreville",982281,31,105,HIGH
1544,5340910,0x000EFE0A,20,255,255,"Tusker FC","Tusker FC",982466,24,105,HIGH
1545,5340913,0x000EFEA8,50,255,255,"Gor Mahia","Gor Mahia",982624,24,105,HIGH
1546,5340946,0x000EFF4E,50,255,255,"Highlanders","Highlanders",982782,24,105,HIGH
1547,5340949,0x000F0004,50,255,255,"Masvingo United","Masvingo United",982948,24,105,HIGH
1548,5340956,0x000F00AE,30,255,255,"Black Rhinos","Black Rhinos",983130,24,105,HIGH
1549,5340959,0x000F017C,30,255,255,"Ferroviário de Maputo","Ferroviário de Maputo",983300,24,105,HIGH
1550,5340960,0x000F021A,17,255,255,"Maxaquene","Maxaquene",983506,24,105,HIGH
1551,5340981,0x000F02B8,34,255,255,"Horoya AC","Horoya AC",983664,24,105,HIGH
1552,5340983,0x000F034A,48,255,255,"APR FC","APR FC",983822,24,105,HIGH
1553,5340987,0x000F03FC,47,255,255,"AS Vita Club","Vita Club",983968,38,105,HIGH
1554,5340992,0x000F04AE,19,255,255,"Express Red Eagles","Express SC",984146,24,105,HIGH
1555,5341061,0x000F0563,19,255,255,"Stade Abidjan","Stade Abidjan",984324,31,105,HIGH
1556,5341063,0x000F0639,36,255,255,"Africa Sports National","Africa Sports",984505,46,105,HIGH
1557,5341076,0x000F06FA,36,255,255,"AS Douanes (SEN)","AS Douanes (SEN)",984719,31,105,HIGH
1558,5341083,0x000F0797,28,255,255,"SONACOS","SONACOS",984912,31,105,HIGH
1559,5341449,0x000F0855,5,255,255,"Olympique de Moka","Olympique de Moka",985069,24,105,HIGH
1560,5341582,0x000F08EB,41,255,255,"Vital'O","Vital'O",985259,24,105,HIGH
1561,5341585,0x000F09B1,41,255,255,"Al Merreikh Omduran","Al Merreikh Omduran",985409,24,105,HIGH
1562,5341586,0x000F0A6B,41,255,255,"Al Hilal Omduran","Al Hilal Omduran",985607,24,105,HIGH
1563,5341587,0x000F0B3D,23,255,255,"Al Merreikh Port Sudan","Al Merreikh Port Sudan",985793,24,105,HIGH
1564,5341592,0x000F0C05,23,255,255,"Al Ittihad (LBY)","Al Ittihad (LBY)",986003,38,105,HIGH
1565,5341596,0x000F0CB7,23,255,255,"Al Nassr (LBY)","Al Nassr (LBY)",986203,24,105,HIGH
1566,5341601,0x000F0D77,26,255,255,"Al Hilal (LBY)","Al Hilal (LBY)",986381,38,105,HIGH
1567,5341651,0x000F0E37,26,255,255,"Djoliba AC","Djoliba AC",986573,54,105,HIGH
1568,5341652,0x000F0F05,44,255,255,"AS Réal de Bamako","AS Réal Bamako",986765,46,105,HIGH
1569,5341678,0x000F0FC2,45,255,255,"Etoile du Congo","Etoile du Congo",986971,31,105,HIGH
1570,5341685,0x000F1064,45,255,255,"Dynamic Togolais","Dyto",987160,24,105,HIGH
1571,5341687,0x000F10FE,48,255,255,"OC Agaza","OC Agaza",987322,24,105,HIGH
1572,5341691,0x000F11C4,4,255,255,"Tout Puissant Mazembe","TP Mazembe",987476,38,105,HIGH
1573,5341697,0x000F127C,49,255,255,"ASFA Yennega","ASFA Yennega",987674,38,105,HIGH
1574,5341706,0x000F1334,49,255,255,"Nkana Red Devils FC","Nkana",987858,38,105,HIGH
1575,5341707,0x000F13F8,49,255,255,"Green Buffaloes","Green Buffaloes",988042,38,105,HIGH
1576,5341711,0x000F1498,83,255,255,"Zanaco","Zanaco",988238,38,105,HIGH
1577,5350028,0x000F156F,0,255,255,"Taipei Physical Education College","Taipei PEC",988398,31,105,HIGH
1578,5360150,0x000F166C,11,255,255,"Nasr Athletic Hussein-Dey","NA Hussein-Dey",988613,77,105,HIGH
1579,5370001,0x000F1732,11,255,255,"Arab Contractors Cairo","Mokawloon",988866,38,105,HIGH
1580,5370007,0x000F17FA,29,255,255,"Ghazl Al Mehalla","Ghazl Al Mehalla",989064,38,105,HIGH
1581,5380015,0x000F18D0,1,255,255,"Olympique Club de Khouribga","OC Khouribga",989264,38,105,HIGH
1582,5380038,0x000F19A0,46,255,255,"Inter Clube de Luanda","Inter de Luanda",989478,38,105,HIGH
1583,5390013,0x000F1A67,46,255,255,"Stade Tunisien","Stade Tunisien",989686,45,105,HIGH
1584,5390016,0x000F1B33,1,255,255,"Club Athlétique Bizertin","CA Bizerte",989885,38,105,HIGH
1585,5390055,0x000F1BF5,44,255,255,"Atlético Sport Aviação","Aviação",990089,38,105,HIGH
1586,5390079,0x000F1C93,48,255,255,"AS Police","AS Police",990283,24,105,HIGH
1587,5390080,0x000F1D43,48,255,255,"DC Motema Pembe","Motema Pembe",990441,24,105,HIGH
1588,5390081,0x000F1DF3,17,255,255,"FC St. Eloi Lupopo","FC Lupopo",990617,24,105,HIGH
1589,5390089,0x000F1E8D,22,255,255,"Hafia FC","Hafia FC",990793,24,105,HIGH
1590,5390107,0x000F1F4D,24,255,255,"Mighty Barolle","Mighty Barolle",990947,38,105,HIGH
1591,5390115,0x000F1FFF,45,255,255,"DSA Antanarivo","DSA Antanarivo",991139,24,105,HIGH
1592,5390141,0x000F20A9,44,255,255,"Maranatha FC","Maranatha FC",991317,24,105,HIGH
1593,5390162,0x000F2158,48,255,255,"CARA de Brazzaville","CARA",991487,31,105,HIGH
1594,5390165,0x000F220E,48,255,255,"AS Bilima (COD)","AS Bilima (COD)",991662,24,105,HIGH
1595,5390166,0x000F22B4,33,255,255,"AC Sodigraf","AC Sodigraf",991844,24,105,HIGH
1596,5410002,0x000F2360,33,255,255,"BCC Lions","BCC Lions",992010,38,105,HIGH
1597,5410013,0x000F240C,33,255,255,"Ranchers Bees","Rancher Bees",992182,24,105,HIGH
1598,5410015,0x000F24E8,132,255,255,"Stationary Stores","Stationary Stores",992354,54,105,HIGH
1599,5410568,0x000F25C5,151,255,255,"FC Gomel","Gomel",992605,66,105,HIGH
1600,5410577,0x000F2661,52,255,255,"FK RAF Jelgava","RAF",992795,24,105,HIGH
1601,5512110,0x000F271D,4294967295,255,255,"Al Ahli (BHR)","Al Ahli (BHR)",992951,38,105,HIGH
1602,5512124,0x000F27C6,53,255,255,"West Riffa","West Riffa",993139,31,105,HIGH
1603,5512125,0x000F28B4,53,255,255,"Mohammedan Sporting Club Dhaka","Mohammedan SC (D)",993308,46,105,HIGH
1604,5512126,0x000F29B5,59,255,255,"Muktijoddha Sangsad Krira Chakra Dhaka","Muktijoddha SKC",993546,53,105,HIGH
1605,5512191,0x000F2A88,195,255,255,"Sepahan Esfahan","Sepahan",993803,69,105,HIGH
1606,5512337,0x000F2B2A,129,255,255,"CA Fénix","Fénix",994014,38,105,HIGH
1607,5602986,0x000F2BD8,129,255,255,"PSV SW Salzburg","SW Salzburg",994176,24,105,HIGH
1608,5603779,0x000F2CBA,74,255,255,"FC Wacker Tirol","Wacker Tirol",994358,66,105,HIGH
1609,5621797,0x000F2D54,4294967295,255,255,"April 25","April 25",994576,24,105,HIGH
1610,5621798,0x000F2DE8,4294967295,255,255,"Taj Tehran","Taj",994730,24,105,HIGH
1611,5621978,0x000F2E92,58,255,255,"Tiga Berlian","Tiga Berlian",994878,24,105,HIGH
1612,5622879,0x000F2F47,90,255,255,"Persik Kediri","Persik",995048,45,105,HIGH
1613,5622890,0x000F2FF3,152,255,255,"Binh Dinh","Binh Dinh",995229,38,105,HIGH
1614,5622951,0x000F3096,152,255,255,"FC Ruggell","Ruggell",995401,31,105,HIGH
1615,5622952,0x000F3139,77,255,255,"FC Triesen","Triesen",995564,31,105,HIGH
1616,5624425,0x000F31F3,52,255,255,"Qatar Sports Club","Qatar SC",995727,38,105,HIGH
1617,5626087,0x000F328E,71,255,255,"Al Riffa","Riffa",995913,31,105,HIGH
1618,5626513,0x000F3358,54,255,255,"Island Football Club","IFC (MDV)",996068,46,105,HIGH
1619,5626771,0x000F3422,90,255,255,"Duli Pengiran Muda Mahkota FC","DPMM",996270,38,105,HIGH
1620,5627026,0x000F34E1,4294967295,255,255,"Hoang Anh Gia Lai","Gia Lai",996472,45,105,HIGH
1621,5627763,0x000F3597,29,255,255,"Al Shabab (IRQ)","Al Shabab (IRQ)",996663,24,105,HIGH
1622,5627775,0x000F3661,67,255,255,"Olympique Casablanca","Olympique Casablanca",996845,24,105,HIGH
1623,5634153,0x000F3730,40,255,255,"National Public Security","Public Security",997047,31,105,HIGH
1624,5680079,0x000F37E9,68,255,255,"City Sharks","City Sharks",997259,38,105,HIGH
1625,5684556,0x000F38A9,4294967295,255,255,"Olympic Beirut","Olympic Beirut",997439,38,105,HIGH
1626,5704248,0x000F393B,152,255,255,"Yangji","Yangji",997631,24,105,HIGH
1627,5720002,0x000F3A17,133,255,255,"FC Vaduz","Vaduz",997808,65,105,HIGH
1628,5742029,0x000F3AC4,133,255,255,"NK Orasje","Orasje",997997,45,105,HIGH
1629,5746828,0x000F3B97,133,255,255,"FK Rudar Ugljevik","Rudar (U)",998170,61,105,HIGH
1630,5747925,0x000F3C76,133,255,255,"FK Leotar Trebinje","Leotar",998412,46,105,HIGH
1631,5756204,0x000F3D6A,155,255,255,"FK Modrica Maxima","Modrica Maxima",998635,53,105,HIGH
1632,5774914,0x000F3E40,145,255,255,"FK Madzari Solidarnost 92 Skopje","Madzari",998848,38,105,HIGH
1633,6000000,0x000F3F04,145,255,255,"FC Oberneuland","Oberneuland",999072,38,105,HIGH
1634,6000004,0x000F3FC6,129,255,255,"FC Schönberg 95","Schönberg",999268,38,105,HIGH
1635,6002479,0x000F4084,171,255,255,"SW Bregenz","Bregenz",999452,58,105,HIGH
1636,6400243,0x000F411F,131,255,255,"Gårda BK","Gårda",999642,31,105,HIGH
1637,6600031,0x000F4259,170,255,255,"Germinal Beerschot Antwerpen","Germinal Beerschot",999812,109,105,HIGH
1638,6706303,0x000F432B,56,255,255,"Alicante C.F.","Alicante",1000115,66,105,HIGH
1639,7400204,0x000F4412,132,255,255,"Hong Kong Institute of Education","HKIE",1000321,61,105,HIGH
1640,7481154,0x000F44C6,164,255,255,"MTZ-Ripo Minsk","MTZ-Ripo",1000552,38,105,HIGH
1641,7540033,0x000F458B,169,255,255,"Inter Gaz Bucharest","Inter Gaz",1000737,38,105,HIGH
1642,7580043,0x000F462D,29,255,255,"NK Drava","Drava",1000929,38,105,HIGH
1643,7600989,0x000F46F3,19,255,255,"Kénitra Athletic Club","Kénitra AC",1001091,38,105,HIGH
1644,7601277,0x000F47B6,79,255,255,"Jeunesse Club d'Abidjan","JC Abidjan",1001289,31,105,HIGH
1645,7800917,0x000F4880,149,255,255,"Singapore Under 23s","Singapore U23s",1001484,38,105,HIGH
1646,7860421,0x000F496C,139,255,255,"Hapoel Bnei Sakhnin","Bnei Sakhnin",1001717,45,105,HIGH
1647,7940103,0x000F4A42,139,255,255,"Ettingshall Holy Trinity","Ettingshall",1001922,46,105,HIGH
1648,7940149,0x000F4AF6,139,255,255,"Ashington","Ashington",1002136,46,105,HIGH
1649,7940162,0x000F4BC8,139,255,255,"Hamworthy Recreation","Hamworthy Rec",1002316,46,105,HIGH
1650,7940186,0x000F4C82,139,255,255,"Keynsham Town","Keynsham",1002526,46,105,HIGH
1651,7940193,0x000F4D36,139,255,255,"Team Bath","Team Bath",1002712,46,105,HIGH
1652,7940199,0x000F4DDE,139,255,255,"Bitton","Bitton",1002892,46,105,HIGH
1653,7940201,0x000F4EA2,139,255,255,"Cadbury Heath","Cadbury Heath",1003060,46,105,HIGH
1654,7940203,0x000F4F50,139,255,255,"Calne Town","Calne",1003256,46,105,HIGH
1655,7940206,0x000F4FFE,139,255,255,"Chard Town","Chard",1003430,46,105,HIGH
1656,7940210,0x000F50BE,139,255,255,"Clyst Rovers","Clyst Rovers",1003604,46,105,HIGH
1657,7940212,0x000F5174,139,255,255,"Corsham Town","Corsham",1003796,46,105,HIGH
1658,7940214,0x000F522A,139,255,255,"Exmouth Town","Exmouth",1003978,46,105,HIGH
1659,7940217,0x000F52D2,139,255,255,"Hallen","Hallen",1004160,46,105,HIGH
1660,7940219,0x000F5394,139,255,255,"Ilfracombe Town","Ilfracombe",1004328,46,105,HIGH
1661,7940222,0x000F5456,139,255,255,"Larkhall Athletic","Larkhall",1004522,46,105,HIGH
1662,7940226,0x000F551E,139,255,255,"Shepton Mallet","Shepton Mallet",1004716,46,105,HIGH
1663,7940229,0x000F55C6,139,255,255,"Street","Street",1004916,46,105,HIGH
1664,7940232,0x000F567E,139,255,255,"Torrington","Torrington",1005084,46,105,HIGH
1665,7940235,0x000F5752,139,255,255,"Wellington (S)","",1005314,46,105,HIGH
1666,7940240,0x000F580C,139,255,255,"Willand Rovers","Willand",1005480,46,105,HIGH
1667,7940242,0x000F58DC,139,255,255,"Weston St. Johns","Weston St. Johns",1005666,46,105,HIGH
1668,7940245,0x000F599E,139,255,255,"Warminster Town","Warminster",1005874,46,105,HIGH
1669,7940248,0x000F5A60,139,255,255,"Trowbridge Town","Trowbridge",1006068,46,105,HIGH
1670,7940256,0x000F5B2C,139,255,255,"Bishop's Cleeve","Bishop's Cleeve",1006262,46,105,HIGH
1671,7940266,0x000F5BDE,139,255,255,"Henley Town","Henley",1006466,46,105,HIGH
1672,7940269,0x000F5C9A,139,255,255,"Hook Norton","Hook Norton",1006644,46,105,HIGH
1673,7940276,0x000F5D5E,139,255,255,"Southall Town","Southall Town",1006832,46,105,HIGH
1674,7940281,0x000F5E14,139,255,255,"Ardley United","Ardley",1007028,46,105,HIGH
1675,7940284,0x000F5EEA,139,255,255,"Chipping Norton Town","Chipping Norton",1007210,46,105,HIGH
1676,7940286,0x000F5FBC,139,255,255,"Cirencester United","Cirencester Utd",1007424,46,105,HIGH
1677,7940287,0x000F6070,139,255,255,"Clanfield","Clanfield",1007634,46,105,HIGH
1678,7940288,0x000F6140,139,255,255,"Easington Sports","Easington Sports",1007814,46,105,HIGH
1679,7940289,0x000F61FC,139,255,255,"Harrow Hill","Harrow Hill",1008022,46,105,HIGH
1680,7940290,0x000F62CE,139,255,255,"Headington Amateurs","Headington A's",1008210,46,105,HIGH
1681,7940292,0x000F6386,139,255,255,"Kidlington","Kidlington",1008420,46,105,HIGH
1682,7940294,0x000F6436,139,255,255,"Letcombe","Letcombe",1008604,46,105,HIGH
1683,7940296,0x000F6500,139,255,255,"Malmesbury Victoria","Malmesbury",1008780,46,105,HIGH
1684,7940299,0x000F65C4,139,255,255,"Middle Barton","Middle Barton",1008982,46,105,HIGH
1685,7940301,0x000F6692,139,255,255,"Old Woodstock Town","Old Woodstock",1009178,46,105,HIGH
1686,7940304,0x000F673A,139,255,255,"Purton","Purton",1009384,46,105,HIGH
1687,7940306,0x000F67EE,139,255,255,"Ross Town","Ross Town",1009552,46,105,HIGH
1688,7940309,0x000F68A6,139,255,255,"Shrivenham","Shrivenham",1009732,46,105,HIGH
1689,7940311,0x000F6974,139,255,255,"Winterbourne United","Winterbourne",1009916,46,105,HIGH
1690,7940315,0x000F6A24,139,255,255,"Binfield","Binfield",1010122,46,105,HIGH
1691,7940318,0x000F6ADA,139,255,255,"Bisley Sports","Bisley",1010298,46,105,HIGH
1692,7940320,0x000F6BA2,139,255,255,"Chalfont Wasps","Chalfont Wasps",1010480,46,105,HIGH
1693,7940323,0x000F6C62,139,255,255,"Drayton Wanderers","Drayton",1010680,46,105,HIGH
1694,7940326,0x000F6D40,139,255,255,"Englefield Green Rovers","Englefield Green",1010872,46,105,HIGH
1695,7940329,0x000F6DF4,139,255,255,"Eton Wick","Eton Wick",1011094,46,105,HIGH
1696,7940331,0x000F6EB8,139,255,255,"Finchampstead","Finchampstead",1011274,46,105,HIGH
1697,7940336,0x000F6F8D,139,255,255,"Martin Baker Sports","Martin Baker",1011470,53,105,HIGH
1698,7940339,0x000F704B,139,255,255,"Penn & Tylers Green","Penn",1011683,46,105,HIGH
1699,7940342,0x000F70FF,139,255,255,"Prestwood","Prestwood",1011873,46,105,HIGH
1700,7940344,0x000F71CA,139,255,255,"Quarry Nomads","Quarry Nomads",1012053,53,105,HIGH
1701,7940346,0x000F7292,139,255,255,"RS Basingstoke","RS Basingstoke",1012256,46,105,HIGH
1702,7940349,0x000F7352,139,255,255,"Rayners Lane","Rayners Lane",1012456,46,105,HIGH
1703,7940357,0x000F7418,139,255,255,"Causeway United","Causeway Utd",1012648,46,105,HIGH
1704,7940361,0x000F74E0,139,255,255,"Grosvenor Park","Grosvenor Park",1012846,46,105,HIGH
1705,7940381,0x000F7598,139,255,255,"Alvechurch","Alvechurch",1013046,46,105,HIGH
1706,7940383,0x000F7648,139,255,255,"Alveston","Alveston",1013230,46,105,HIGH
1707,7940385,0x000F7706,139,255,255,"Bolehall Swifts","Bolehall",1013406,46,105,HIGH
1708,7940389,0x000F77D2,139,255,255,"Coventry Sphinx","Coventry Sphinx",1013596,46,105,HIGH
1709,7940391,0x000F7886,139,255,255,"Feckenham","Feckenham",1013800,46,105,HIGH
1710,7940395,0x000F7956,139,255,255,"Continental Star","Continental Star",1013980,46,105,HIGH
1711,7940399,0x000F7A14,139,255,255,"Highgate United","Highgate",1014188,46,105,HIGH
1712,7940404,0x000F7AE0,139,255,255,"Massey Ferguson","Massey Ferguson",1014378,46,105,HIGH
1713,7940407,0x000F7BA8,139,255,255,"Nuneaton Griff","Nuneaton Griff",1014582,46,105,HIGH
1714,7940409,0x000F7C62,139,255,255,"Pershore Town","Pershore",1014782,46,105,HIGH
1715,7940410,0x000F7D0E,139,255,255,"Romulus","Romulus",1014968,46,105,HIGH
1716,7940412,0x000F7DC6,139,255,255,"Rugby Town","Rugby Town",1015140,46,105,HIGH
1717,7940415,0x000F7E80,139,255,255,"Southam United","Southam",1015324,46,105,HIGH
1718,7940418,0x000F7F66,139,255,255,"Brierley & Hagley Alliance","Brierley & Hagley",1015510,46,105,HIGH
1719,7940419,0x000F8020,139,255,255,"Bromyard Town","Bromyard",1015740,46,105,HIGH
1720,7940421,0x000F80DC,139,255,255,"Bustleholme","Bustleholme",1015926,46,105,HIGH
1721,7940423,0x000F8195,139,255,255,"Dudley Town","Dudley",1016114,53,105,HIGH
1722,7940425,0x000F8257,139,255,255,"Gornal Athletic","Gornal",1016299,54,105,HIGH
1723,7940427,0x000F8313,139,255,255,"Heath Hayes","Heath Hayes",1016493,46,105,HIGH
1724,7940429,0x000F83C9,139,255,255,"Kington Town","Kington",1016681,46,105,HIGH
1725,7940432,0x000F847F,139,255,255,"Ledbury Town","Ledbury",1016863,46,105,HIGH
1726,7940435,0x000F8551,139,255,255,"Market Drayton Town","Market Drayton",1017045,46,105,HIGH
1727,7940438,0x000F85F7,139,255,255,"Lye Town","Lye",1017255,46,105,HIGH
1728,7940440,0x000F86AD,139,255,255,"Malvern Town","Malvern",1017421,46,105,HIGH
1729,7940443,0x000F8773,139,255,255,"Shawbury United","Shawbury Utd",1017603,46,105,HIGH
1730,7940445,0x000F8845,139,255,255,"Smethwick Sikh Temple","Smethwick ST",1017801,46,105,HIGH
1731,7940447,0x000F88F7,139,255,255,"Tipton Town","Tipton",1018011,46,105,HIGH
1732,7940448,0x000F89A7,139,255,255,"Tividale","Tividale",1018189,46,105,HIGH
